,thscode,ths_fund_short_name_fund,ths_fund_manager_current_fund,ths_fund_manager_his_fund,ths_isindexfund_fund,ths_invest_type_first_classi_fund,ths_invest_type_second_classi_fund,ths_fund_scale_fund,ths_found_years_fund,ths_org_investor_held_ratio_fund,ths_stock_mv_to_fanv_fund
4313,000527.OF,南方新优享灵活配置混合A,章晖,史博(20140226-20181116) 章晖(20150528-至今),否,混合型基金,灵活配置型基金,3803783656.26,9.4219178082192,8.9,82.92058146517
4337,000589.OF,光大保德信银发商机混合,陈栋,王健(20140429-20150530) 陈栋(20150414-至今),否,混合型基金,偏股混合型基金,72766990.79,9.2520547945205,0.74,90.251198183481
4340,000595.OF,嘉实泰和混合,归凯,张弢(20140404-20141230) 王汉博(20141126-20160310) 归凯(20160310-至今),否,混合型基金,灵活配置型基金,4123309063.59,9.3205479452055,3.39,93.559415210832
4345,000609.OF,华商新量化混合A,邓默,费鹏(20140605-20151105) 邓默(20150909-至今) 王东旋(20150909-20170426),否,混合型基金,灵活配置型基金,260595980.5,9.1506849315068,19.73,85.504731742738
4346,000612.OF,华宝生态中国混合A,夏林锋,邵喆阳(20140613-20150217) 沈梦圆(20140830-20141128) 夏林锋(20150217-至今) 区伟良(20150409-20180702),否,混合型基金,偏股混合型基金,1490846140.76,9.1287671232877,67.87,91.081213063307
4347,000619.OF,东方红产业升级混合,王延飞,杨达治(20140606-20151209) 王延飞(20150626-至今),否,混合型基金,灵活配置型基金,4306912288.01,9.1479452054795,0.92,94.27180694242
4352,000652.OF,博时裕隆混合A,陈鹏扬,丛林(20140603-20150824) 陈鹏扬(20150824-至今),否,混合型基金,灵活配置型基金,1647233253.3,9.1561643835616,52.92,86.961092224337
4366,000727.OF,融通健康产业灵活配置混合A/B,万民远,蒋秀蕾(20141225-20160902) 万民远(20160826-至今),否,混合型基金,灵活配置型基金,3806514461.04,8.5945205479452,68.15,94.204979202345
4368,000742.OF,国泰新经济灵活配置混合A,彭凌志,范迪钊(20140916-20150126) 周伟锋(20150126-20161214) 彭凌志(20151201-至今),否,混合型基金,灵活配置型基金,530643516.92,8.8684931506849,2.75,86.398493058577
4370,000747.OF,广发逆向策略混合A,程琨,程琨(20140904-至今),否,混合型基金,灵活配置型基金,133675411.96,8.9013698630137,7.8,94.573604432627
4396,000877.OF,华泰柏瑞量化优选混合,"盛豪,雷文渊",田汉卿(20141217-20200713) 盛豪(20151013-至今) 雷文渊(20220805-至今),否,混合型基金,灵活配置型基金,779895812.86,8.6164383561644,69.08,92.821865156712
4399,000880.OF,富国研究精选灵活配置混合A,刘莉莉,尚鹏岳(20141212-20150609) 李晓铭(20150206-20190419) 汪孟海(20171212-20210126) 刘莉莉(20190201-至今),否,混合型基金,灵活配置型基金,808921685.75,8.6301369863014,15.59,93.146049211974
4408,000934.OF,国富大中华精选混合人民币,徐成,曾宇(20150203-20160224) 徐成(20151224-至今),否,QDII基金,QDII混合型基金,1885355286.73,8.4849315068493,22.4,87.914044872712
4411,000939.OF,中银研究精选灵活配置混合A,吴印,张发余(20141223-20150417) 辜岚(20150323-20161102) 赵志华(20161102-20191021) 吴印(20171027-至今),否,混合型基金,灵活配置型基金,218729404.07,8.6,,89.870437871192
4412,000940.OF,富国中小盘精选混合A,曹晋,曹晋(20150123-至今),否,混合型基金,偏股混合型基金,1068455603.55,8.5150684931507,0.13,79.82524481168
4418,000965.OF,汇丰晋信新动力混合,"闵良超,陈平",曹庆(20150211-20160430) 郑屹(20150211-20160820) 陈平(20160820-至今) 闵良超(20210930-至今),否,混合型基金,偏股混合型基金,459990597.0,8.4630136986301,0.34,91.041221930159
4420,000967.OF,华泰柏瑞创新动力混合,吴邦栋,张慧(20150206-20230609) 吴邦栋(20180314-至今),否,混合型基金,灵活配置型基金,381391599.2,8.4767123287671,46.29,89.562201813598
4423,000976.OF,长城新兴产业混合,陈良栋,吴文庆(20150217-20170316) 徐九龙(20150217-20160301) 陈良栋(20170316-至今),否,混合型基金,灵活配置型基金,87583223.42,8.4465753424658,18.27,87.07399625335
4424,000977.OF,长城环保主题灵活配置混合A,廖瀚博,吴文庆(20150408-20160727) 蒋劲刚(20150408-20160727) 乔春(20150420-20170818) 何以广(20170818-20181207) 廖瀚博(20180308-至今),否,混合型基金,灵活配置型基金,987842520.6,8.3095890410959,25.31,85.96053418887
4430,001000.OF,中欧明睿新起点混合,葛兰,葛兰(20150129-20160422) 刘明月(20150518-20161201) 周晶(20161201-20180713) 张跃鹏(20170623-20180712) 葛兰(20180712-至今),否,混合型基金,偏股混合型基金,1799642005.41,8.4986301369863,11.17,94.023725342863
4433,001017.OF,宏利改革动力混合A,刘欣,刘欣(20150213-至今),否,混合型基金,灵活配置型基金,106439187.75,8.4575342465753,,91.993856980099
4434,001018.OF,易方达新经济混合,陈皓,陈皓(20150212-至今),否,混合型基金,灵活配置型基金,6191804650.89,8.4602739726027,38.34,93.118849621099
4437,001053.OF,南方创新经济,章晖,杜冬松(20150324-20160330) 章晖(20150619-至今),否,混合型基金,灵活配置型基金,2096798773.65,8.3506849315068,0.54,84.002998788811
4443,001071.OF,华安媒体互联网混合A,胡宜斌,陈逊(20150515-20150626) 崔莹(20150618-20160921) 胡宜斌(20151126-至今),否,混合型基金,灵活配置型基金,6218627204.85,8.2082191780822,18.22,91.121849275685
4445,001074.OF,华泰柏瑞量化驱动混合A,"盛豪,孔令烨",田汉卿(20150324-20200713) 盛豪(20151013-至今) 孔令烨(20220805-至今),否,混合型基金,灵活配置型基金,362253470.84,8.3506849315068,48.71,93.385054803663
4449,001102.OF,前海开源国家比较优势混合A,曲扬,曲扬(20150508-至今),否,混合型基金,灵活配置型基金,4337796806.68,8.227397260274,1.21,92.644485607368
4451,001106.OF,华商健康生活混合,何奇峰,蔡建军(20150317-20171225) 何奇峰(20171221-至今),否,混合型基金,灵活配置型基金,225348539.35,8.3698630136986,,83.596336579604
4457,001117.OF,中欧精选定期开放混合A,周蔚文,曹剑飞(20150318-20160408) 刘明月(20160108-20161201) 周蔚文(20161201-至今),否,混合型基金,灵活配置型基金,4633446983.47,8.3671232876712,0.93,92.749680330704
4463,001125.OF,博时互联网主题灵活配置混合,郭晓林,招扬(20150428-20180319) 张雪川(20150428-20160607) 郭晓林(20160720-至今) 肖瑞瑾(20170105-20190621),否,混合型基金,灵活配置型基金,414593847.42,8.2547945205479,0.0,86.97268151983
4470,001143.OF,华商量化进取混合,邓默,费鹏(20150409-20151105) 邓默(20150909-至今) 王东旋(20150909-20170426),否,混合型基金,灵活配置型基金,421146858.69,8.3068493150685,,85.107939428167
4475,001150.OF,融通互联网传媒灵活配置混合,张鹏,刘格菘(20150416-20170218) 林清源(20150512-20160726) 张鹏(20150829-至今) 伍文友(20151117-20190126) 关山(20190126-20230331),否,混合型基金,灵活配置型基金,912818929.04,8.2876712328767,,90.416313708607
4486,001179.OF,德邦大健康灵活配置混合A,黎莹,李煜(20150429-20150618) 黎莹(20150604-至今),否,混合型基金,灵活配置型基金,343009225.55,8.2520547945205,49.99,91.997386998323
4490,001184.OF,易方达新常态混合,孙松,宋昆(20150430-20190112) 樊正伟(20150430-20180324) 赵锴(20181212-20200625) 孙松(20181225-至今),否,混合型基金,灵活配置型基金,2033064958.24,8.2493150684931,0.34,88.769767149105
4510,001222.OF,鹏华外延成长混合,陈璇淼,张卓(20150519-20170318) 陈璇淼(20160329-至今),否,混合型基金,灵活配置型基金,1269893586.05,8.1972602739726,9.4,74.016044266413
4525,001255.OF,长城改革红利混合,赵凤飞,吴文庆(20150609-20170316) 赵波(20160121-20190308) 郑帮强(20170316-20180803) 赵凤飞(20180308-至今),否,混合型基金,灵活配置型基金,185455775.43,8.1397260273973,1.12,81.287688374011
4526,001256.OF,泓德优选成长混合,王克玉,王德晓(20150521-20151118) 王克玉(20151009-至今),否,混合型基金,偏股混合型基金,2866322821.91,8.1917808219178,72.54,90.361720611158
4539,001280.OF,银华聚利灵活配置混合A,孙蓓琳,胡娜(20150514-20161018) 哈默(20161017-20171109) 孙蓓琳(20171108-至今),否,混合型基金,灵活配置型基金,448355929.07,8.2109589041096,98.21,76.764160944941
4549,001297.OF,平安智慧中国混合,李化松,孙健(20150609-20160817) 史献涛(20151110-20160831) 神爱前(20160802-20190118) 李化松(20180810-至今),否,混合型基金,灵活配置型基金,328575192.43,8.1397260273973,28.01,87.767213139679
4588,001349.OF,富国改革动力混合,徐斌,汪鸣(20150520-20171229) 张啸伟(20150818-20180427) 李晓铭(20160205-20190823) 徐斌(20190820-至今),否,混合型基金,偏股混合型基金,1404800306.5,8.1945205479452,,89.336189984906
4599,001366.OF,金鹰产业整合混合A,杨晓斌,王喆(20150616-20160713) 于利强(20150616-20190327) 杨晓斌(20190314-至今),否,混合型基金,灵活配置型基金,112662736.16,8.1205479452055,12.44,94.909301561227
4601,001371.OF,富国沪港深价值精选灵活配置混合A,汪孟海,张峰(20150624-20180726) 汪孟海(20151009-至今),否,混合型基金,灵活配置型基金,2035279896.71,8.0986301369863,31.52,81.522492669173
4602,001373.OF,易方达新丝路混合,"祁禾,杨宗昌",樊正伟(20150527-20171230) 张坤(20151107-20210211) 郭杰(20151107-20171230) 宋昆(20171230-20190112) 祁禾(20181211-至今) 杨宗昌(20210211-至今),否,混合型基金,灵活配置型基金,3817810322.12,8.1753424657534,2.95,88.42104613295
4608,001382.OF,易方达国企改革混合,郭杰,郭杰(20170823-至今),否,混合型基金,偏股混合型基金,402965985.75,5.9315068493151,45.68,89.066173318782
4615,001398.OF,华泰柏瑞健康生活混合,吕慧建,徐晓杰(20150618-20180530) 吕慧建(20150618-至今),否,混合型基金,灵活配置型基金,113080852.12,8.1150684931507,12.74,94.513344755204
4638,001437.OF,易方达瑞享灵活配置混合I,武阳,廖振华(20150626-20160531) 梁裕宁(20160123-20171230) 武阳(20171230-至今),否,混合型基金,灵活配置型基金,1047739950.4,8.0931506849315,46.11,92.059686764843
4651,001457.OF,华商新常态混合A,吴昊,吴鹏飞(20150629-20160829) 高兵(20160805-20180716) 吴昊(20180712-至今),否,混合型基金,灵活配置型基金,160980424.14,8.0849315068493,22.66,87.502665558066
4656,001468.OF,广发改革混合,陈少平,白金(20150727-20170421) 王小松(20170421-20190329) 陈少平(20190329-至今),否,混合型基金,灵活配置型基金,549394951.85,8.0082191780822,49.35,93.289574523979
4660,001475.OF,易方达国防军工混合A,何崇恺,陈皓(20150619-20200606) 何崇恺(20191128-至今),否,混合型基金,偏股混合型基金,13146728658.28,8.1123287671233,21.34,92.898141651554
4662,001480.OF,财通成长优选混合,金梓才,金梓才(20150629-至今),否,混合型基金,灵活配置型基金,1475821583.56,8.0849315068493,18.37,91.008307429507
4679,001513.OF,易方达信息产业混合,郑希,郑希(20160927-至今),否,混合型基金,偏股混合型基金,4462807995.67,6.8356164383562,34.27,90.445314907064
4700,001564.OF,东方红京东大数据混合A,周云,杨达治(20150731-20160129) 周云(20150914-至今),否,混合型基金,灵活配置型基金,1326466957.58,7.9972602739726,24.65,75.392100159563
4703,001569.OF,泰信国策驱动灵活配置混合,吴秉韬,车广路(20151027-20190830) 吴秉韬(20190725-至今),否,混合型基金,灵活配置型基金,145224877.53,7.7561643835616,10.19,88.797922874058
4718,001607.OF,英大策略优选A,"张媛,张大铮",袁忠伟(20151202-20190311) 张玮(20160317-20170328) 张媛(20190311-至今) 张大铮(20200106-至今) 汤戈(20210806-20230331),否,混合型基金,灵活配置型基金,64636021.88,7.6575342465753,93.5,93.120557459604
4740,001667.OF,南方转型增长灵活配置混合A,林乐峰,张旭(20160817-20190315) 林乐峰(20171215-至今),否,混合型基金,灵活配置型基金,3362239892.62,6.9479452054795,56.91,90.555159686924
4741,001668.OF,汇添富全球互联混合(QDII)A,杨瑨,韩贤旺(20170125-20180516) 杨瑨(20170125-至今) 欧阳沁春(20170125-20180516),否,QDII基金,QDII混合型基金,1326565116.61,6.5068493150685,6.58,92.142880490419
4814,001808.OF,银华互联网主题灵活配置混合A,王浩,王浩(20151118-至今),否,混合型基金,灵活配置型基金,103536507.63,7.6958904109589,38.98,91.908748768015
4816,001810.OF,中欧潜力价值灵活配置混合A,"沈悦,曹名长",张燕(20150930-20161117) 曹名长(20151120-至今) 袁维德(20161228-20220211) 沈悦(20200512-至今),否,混合型基金,灵活配置型基金,1788813451.12,7.8301369863014,15.66,93.883476895563
4827,001832.OF,易方达瑞恒混合,"萧楠,王元春",萧楠(20180110-至今) 王元春(20181208-至今),否,混合型基金,灵活配置型基金,3274506696.28,5.5479452054795,49.72,85.206091056571
4831,001837.OF,前海开源沪港深蓝筹精选混合A,曲扬,曲扬(20151208-至今),否,混合型基金,灵活配置型基金,975682735.94,7.641095890411,23.59,93.252867008876
4832,001838.OF,国投瑞银国家安全混合A,李轩,李轩(20151202-至今),否,混合型基金,灵活配置型基金,3275440389.04,7.6575342465753,9.73,94.680290304445
4837,001857.OF,易方达现代服务业混合,王元春,萧楠(20171122-20200606) 王元春(20181208-至今),否,混合型基金,灵活配置型基金,718580285.26,5.6821917808219,13.49,85.144650915847
4842,001869.OF,招商制造业混合A,王景,王景(20151202-至今),否,混合型基金,灵活配置型基金,1124671716.42,7.6575342465753,44.11,89.846700979721
4858,001898.OF,易方达大健康主题混合,"杨桢霄,许征",萧楠(20170927-20210529) 杨桢霄(20170927-至今) 许征(20230307-至今),否,混合型基金,灵活配置型基金,542108662.07,5.8356164383562,3.03,92.136766507442
4867,001910.OF,泰康新机遇混合,"任慧娟,桂跃强,陆建巍",桂跃强(20151208-至今) 蒋利娟(20151208-20161227) 任慧娟(20160509-至今) 金宏伟(20170828-20230207) 陆建巍(20230602-至今),否,混合型基金,灵活配置型基金,1612333162.41,7.641095890411,95.06,93.184700454574
4870,001924.OF,华夏国企改革混合,郑晓辉,郑晓辉(20151125-至今),否,混合型基金,灵活配置型基金,244292325.01,7.6767123287671,8.11,85.976890272261
4871,001927.OF,华夏消费升级混合A,黄文倩,黄文倩(20160203-至今),否,混合型基金,灵活配置型基金,674083069.03,7.4849315068493,14.96,82.144461693472
4879,001955.OF,中欧养老混合A,许文星,袁争光(20160513-20170616) 王健(20161103-20230217) 孔晓语(20170621-20180709) 许文星(20180416-至今),否,混合型基金,偏股混合型基金,4739550876.270001,7.2109589041096,62.41,88.381635799178
4889,001985.OF,富国低碳新经济混合A,杨栋,杨栋(20151218-至今),否,混合型基金,偏股混合型基金,1716990728.99,7.613698630137,43.21,93.830129139955
4890,001986.OF,前海开源人工智能主题混合,"魏淳,曲扬",曲扬(20160504-至今) 魏淳(20210316-至今),否,混合型基金,灵活配置型基金,896678293.57,7.2356164383562,0.03,92.907901769324
4891,001990.OF,中欧数据挖掘混合A,曲径,曲径(20160113-至今),否,混合型基金,灵活配置型基金,273112963.6,7.5424657534247,42.34,90.143755953385
4958,002124.OF,广发新兴产业精选混合A,李巍,王小松(20160129-20190626) 李巍(20160129-至今),否,混合型基金,灵活配置型基金,2046629789.59,7.4986301369863,62.57,92.470978290498
5016,002249.OF,招商境远灵活配置混合,"文仲阳,郭锐",王景(20151215-20190829) 康晶(20151215-20180302) 郭锐(20160302-至今) 文仲阳(20200520-至今),否,混合型基金,灵活配置型基金,149905521.19,7.6219178082192,1.72,87.022830548186
5021,002259.OF,鹏华健康环保混合,蒋鑫,梁浩(20160120-20170318) 郑川江(20160120-20170318) 蒋鑫(20160624-至今),否,混合型基金,灵活配置型基金,172113767.31,7.5232876712329,35.78,76.747172209608
5051,002340.OF,富国价值优势混合,孙彬,王海军(20160408-20190617) 孙彬(20190523-至今),否,混合型基金,偏股混合型基金,4994497223.9,7.3068493150685,32.75,93.694374297608
5115,002545.OF,东方岳灵活配置混合,盛泽,姚航(20160922-20180124) 邱义鹏(20160922-20170119) 张玉坤(20161227-20190102) 刘志刚(20170724-20180912) 盛泽(20180912-至今),否,混合型基金,灵活配置型基金,210984018.8,6.8493150684932,98.43,93.553937900779
5121,002562.OF,泓德泓益量化混合,苏昌景,郭堃(20160426-20170606) 苏昌景(20160429-至今),否,混合型基金,偏股混合型基金,230773050.41,7.2575342465753,73.69,93.989757219897
5134,002593.OF,富国美丽中国混合A,张啸伟,张啸伟(20160519-至今),否,混合型基金,偏股混合型基金,1868481745.1,7.1945205479452,22.73,80.619608956988
5148,002624.OF,广发优企精选混合A,程琨,傅友兴(20160804-20200713) 程琨(20190507-至今),否,混合型基金,灵活配置型基金,1761607339.36,6.9835616438356,12.22,94.586702344679
5157,002653.OF,泰康沪港深精选混合,黄成扬,彭一博(20160606-20171122) 刘伟(20170504-20220823) 黄成扬(20171121-至今),否,混合型基金,灵活配置型基金,650283396.19,7.1452054794521,92.48,89.628849315031
5172,002685.OF,中欧丰泓沪港深灵活配置混合A,"沈悦,罗佳明",曹名长(20161108-20210210) 卢博森(20161230-20200731) 曲径(20171117-20190702) 罗佳明(20190702-至今) 沈悦(20200731-至今),否,混合型基金,灵活配置型基金,4724939013.1,6.7205479452055,75.56,93.288043386916
5176,002692.OF,富国创新科技混合A,李元博,李元博(20160616-至今),否,混合型基金,偏股混合型基金,3383447505.3,7.1178082191781,3.03,91.820402970902
5178,002707.OF,大摩科技领先混合A,雷志勇,司巍(20171213-20181225) 徐达(20171221-20190917) 雷志勇(20190420-至今),否,混合型基金,灵活配置型基金,125394609.85,5.6246575342466,36.67,92.231430081728
5203,002803.OF,东方红沪港深混合,秦绪文,林鹏(20160711-20200516) 刚登峰(20180420-20210421) 秦绪文(20180420-至今) 周杨(20201106-20220603),否,混合型基金,灵活配置型基金,3067795795.4,7.0493150684932,3.23,92.64499554904
5205,002808.OF,泓德优势领航混合,王克玉,王克玉(20161221-至今),否,混合型基金,灵活配置型基金,3209650145.44,6.6027397260274,82.68,81.530651477515
5232,002939.OF,广发创新升级混合,"吴远怡,刘格菘",王颂(20160824-20171109) 刘格菘(20170705-至今) 费逸(20200302-20210513) 吴远怡(20200930-至今),否,混合型基金,灵活配置型基金,6295683521.35,6.9287671232877,14.31,94.253410172988
5238,002983.OF,长信国防军工量化混合A,宋海岸,左金保(20170105-20181130) 宋海岸(20180212-至今),否,混合型基金,灵活配置型基金,816048648.47,6.5616438356164,20.4,93.956487347122
5252,003095.OF,中欧医疗健康混合A,葛兰,葛兰(20160929-至今),否,混合型基金,偏股混合型基金,25210482765.94,6.8301369863014,0.64,92.387032553243
5265,003131.OF,国寿安保强国智造灵活配置混合,李捷,张琦(20160927-20171107) 李捷(20160927-至今),否,混合型基金,灵活配置型基金,99621792.02,6.8356164383562,96.52,92.535868514931
5290,003243.OF,摩根中国世纪混合人民币份额,王丽军,征茂平(20161111-20220114) 王丽军(20161111-至今),否,QDII基金,QDII混合型基金,112560505.12,6.7123287671233,,85.529933344531
5291,003244.OF,摩根中国世纪混合美元现钞,王丽军,征茂平(20161111-20220114) 王丽军(20161111-至今),否,QDII基金,QDII混合型基金,112560505.12,6.7123287671233,,85.529933344531
5292,003245.OF,摩根中国世纪混合美元现汇,王丽军,征茂平(20161111-20220114) 王丽军(20161111-至今),否,QDII基金,QDII混合型基金,112560505.12,6.7123287671233,,85.529933344531
5298,003293.OF,易方达科瑞灵活配置混合,杨嘉文,郑希(20170103-20171227) 常远(20170103-20171227) 杨嘉文(20171227-至今),否,混合型基金,灵活配置型基金,3887176083.5,6.5671232876712,65.89,87.042009456398
5312,003378.OF,泰康策略优选混合,宋仁杰,桂跃强(20161128-20200922) 任慧娟(20161221-20190508) 金宏伟(20170828-20190509) 经惠云(20171225-20200106) 宋仁杰(20190916-至今),否,混合型基金,灵活配置型基金,1432003485.97,6.6657534246575,74.73,83.084526202382
5344,003580.OF,泰康沪港深价值优选混合,黄成扬,彭一博(20161228-20171205) 刘伟(20170504-20220823) 黄成扬(20171121-至今),否,混合型基金,灵活配置型基金,123532328.93,6.5835616438356,57.82,89.688475153646
5372,003715.OF,宝盈消费主题混合,杨思亮,段鹏程(20170104-20181124) 杨思亮(20181025-至今),否,混合型基金,灵活配置型基金,357985703.5,6.5643835616438,70.65,83.128130469852
5413,003940.OF,银华盛世精选灵活配置混合发起式A,"李晓星,张萍",李晓星(20161222-至今) 张萍(20181106-至今),否,混合型基金,灵活配置型基金,3553966381.25,6.6,17.54,91.988494270073
5462,004183.OF,富国产业升级混合A,章旭峰,章旭峰(20170609-至今),否,混合型基金,偏股混合型基金,148802833.3,6.1369863013699,42.44,92.861781005668
5490,004263.OF,华安沪港深机会灵活配置混合,"陆秋渊,盛骅",苏圻涵(20170510-20180903) 陆秋渊(20170630-至今) 盛骅(20180214-至今),否,混合型基金,灵活配置型基金,641037161.84,6.2191780821918,33.2,93.510825627547
5521,004374.OF,华泰保兴吉年丰A,尚烁徽,尚烁徽(20170324-至今) 傅奕翔(20170324-20180620),否,混合型基金,偏股混合型基金,872924499.8,6.3479452054795,84.59,94.770396522981
5526,004394.OF,华泰柏瑞量化创优混合,"田汉卿,笪篁",田汉卿(20170512-至今) 笪篁(20200511-至今),否,混合型基金,灵活配置型基金,82874172.69,6.213698630137,0.06,91.841596309857
5532,004434.OF,博时逆向投资混合A,"李喆,蔡滨",周志超(20170414-20180731) 蔡滨(20171113-至今) 李喆(20201028-至今),否,混合型基金,偏股混合型基金,73230534.74,6.2904109589041,20.19,87.402567451789
5546,004477.OF,嘉实沪港深回报混合,王丹,张金涛(20170329-20220426) 谭丽(20170621-20190110) 张丹华(20171230-20190110) 刘岚(20190110-20200721) 王丹(20190110-至今),否,混合型基金,偏股混合型基金,724209159.02,6.3342465753425,0.41,91.116168362225
5551,004505.OF,博时新兴消费主题混合A,"曾鹏,王诗瑶",王俊(20170605-20210120) 王诗瑶(20170605-至今) 曾鹏(20210120-至今),否,混合型基金,偏股混合型基金,431166652.86,6.1479452054795,0.36,87.100341741396
5577,004666.OF,长城久嘉创新成长混合A,尤国梁,乔春(20170705-20170818) 蒋劲刚(20170705-20190222) 杨建华(20170818-20190222) 龙宇飞(20171018-20220708) 尤国梁(20191024-至今),否,混合型基金,灵活配置型基金,2194760476.49,6.0657534246575,49.95,92.746848354633
5641,004868.OF,交银股息优化混合,韩威俊,韩威俊(20170825-至今),否,混合型基金,偏股混合型基金,1846935680.6,5.9260273972603,58.82,90.045260649702
5642,004871.OF,中银金融地产混合A,刘腾,刘腾(20170928-至今),否,混合型基金,偏股混合型基金,139106495.91,5.8328767123288,0.008,89.991377680876
5643,004877.OF,添富全球医疗混合(QDII)人民币,刘江,刘江(20170816-至今),否,QDII基金,QDII混合型基金,384637604.38,5.9506849315068,10.03,91.70052310202
5646,004881.OF,中银量化价值混合A,赵志华,赵志华(20171124-至今),否,混合型基金,偏股混合型基金,134348220.52,5.6767123287671,91.1222,90.775214509072
5672,004958.OF,圆信永丰优享生活,范妍,范妍(20170830-至今) 李家亮(20170830-20170906) 肖世源(20170914-20200306),否,混合型基金,灵活配置型基金,2701811763.46,5.9123287671233,77.13,80.314883571027
5689,005028.OF,鹏华研究精选混合,"梁浩,王海青",梁浩(20171009-至今) 王海青(20180203-至今),否,混合型基金,灵活配置型基金,859862592.46,5.8027397260274,46.11,94.14586373857
5703,005075.OF,富国研究量化精选混合A,于鹏,于鹏(20171124-至今),否,混合型基金,偏股混合型基金,292003648.8,5.6767123287671,14.2,90.713257462235
5713,005094.OF,万家臻选混合,莫海波,莫海波(20171220-至今),否,混合型基金,偏股混合型基金,1756984274.52,5.6054794520548,33.84,93.638894307518
5755,005241.OF,中欧时代智慧混合A,成雨轩,周应波(20180125-20200812) 成雨轩(20190601-至今),否,混合型基金,偏股混合型基金,597981619.34,5.5068493150685,31.18,85.831929747994
5757,005244.OF,国泰聚优价值灵活配置混合A,程洲,程洲(20171115-至今),否,混合型基金,灵活配置型基金,431693581.31,5.7013698630137,25.6,90.863463547894
5759,005250.OF,银华估值优势混合,程桯,李晓星(20171103-20200902) 倪明(20171103-20200908) 胡晓晖(20180524-20200922) 张萍(20181106-20200902) 程桯(20190327-至今),否,混合型基金,偏股混合型基金,158230896.06,5.7342465753425,,93.043982673683
5763,005258.OF,景顺长城量化平衡混合,"黎海威,徐喻军",黎海威(20171227-至今) 徐喻军(20171227-至今),否,混合型基金,灵活配置型基金,78187975.15,5.586301369863,28.3,91.423387247747
5785,005299.OF,万家成长优选混合A,李文宾,李文宾(20180201-至今),否,混合型基金,灵活配置型基金,1453958645.9,5.4876712328767,34.92,91.345631142049
5798,005335.OF,浙商全景消费混合A,"贾腾,刘新正",倪权生(20171229-20190823) 刘宏达(20171229-20201215) 贾腾(20190731-至今) 刘新正(20210618-至今),否,混合型基金,偏股混合型基金,183609655.28,5.5808219178082,84.79,90.649369016689
5866,005521.OF,华安红利精选混合A,杨明,杨明(20180119-至今),否,混合型基金,偏股混合型基金,192846078.47,5.5232876712329,5.73,92.205814773431
11036,020005.OF,国泰金马稳健混合A,李恒,何江旭(20040618-20080403) 崔海峰(20040618-20041025) 程洲(20080403-20140317) 余荣权(20080403-20110127) 贾成东(20131114-20150225) 王航(20140317-20160617) 杨飞(20160426-20170510) 李恒(20170126-至今),否,混合型基金,灵活配置型基金,920102318.99,19.120547945205,4.91,92.842000345331
11038,020010.OF,国泰金牛创新成长混合,"程洲,孙家旭",何江旭(20070518-20091202) 范迪钊(20091202-20150126) 程洲(20150126-至今) 姜英(20201218-20220602) 孙家旭(20220602-至今),否,混合型基金,偏股混合型基金,1279738448.12,16.205479452055,9.81,89.449358552618
11042,020023.OF,国泰事件驱动混合A,林小聪,王航(20110817-20160617) 邱晓华(20160426-20170811) 林小聪(20170619-至今),否,混合型基金,偏股混合型基金,287819906.39,11.953424657534,23.01,82.027860724105
11045,040004.OF,华安宝利配置混合,陈媛,袁蓓(20040824-20080425) 汤礼辉(20050525-20070418) 邓跃辉(20080425-20100319) 沈雪峰(20081011-20100421) 陆从珍(20100421-20150618) 康平(20120530-20130809) 翁启森(20150616-20160921) 刘伟亭(20150925-20180514) 王嘉(20180226-20181112) 陈媛(20181112-至今),否,混合型基金,灵活配置型基金,1510748005.72,18.93698630137,14.72,73.26995594802
11046,040005.OF,华安宏利混合A,王春,尚志民(20060906-20150217) 陈俏宇(20070314-20080213) 汪光成(20080213-20090327) 陈逊(20120530-20140423) 翁启森(20140318-20160921) 施卫平(20140430-20150626) 王春(20151028-至今),否,混合型基金,偏股混合型基金,2397224288.22,16.901369863014,3.45,74.437146011655
11047,040007.OF,华安中小盘成长混合,李欣,刘光华(20070410-20090625) 沈雪峰(20090625-20110830) 於震騋(20110719-20130222) 康平(20120530-20130809) 吴丰树(20130222-20180706) 陈逊(20140103-20150626) 李欣(20180611-至今),否,混合型基金,偏股混合型基金,1820685487.62,16.309589041096,5.88,83.760555395031
11048,040008.OF,华安策略优选混合A,杨明,鲍泓(20070802-20080213) 邓跃辉(20080213-20100319) 张伟(20080213-20100921) 殷鸣(20100920-20130302) 汪光成(20130302-20131029) 杨明(20130605-至今),否,混合型基金,偏股混合型基金,3833551613.79,15.997260273973,11.56,91.613954560942
11049,040011.OF,华安核心优选混合A,"陆秋渊,盛骅",陈俏宇(20081022-20150618) 吴丰树(20110719-20130524) 杨鑫鑫(20130605-20181031) 陆秋渊(20181031-至今) 盛骅(20181031-至今),否,混合型基金,偏股混合型基金,620674389.37,14.772602739726,5.94,94.750245039941
11050,040015.OF,华安动态灵活配置混合A,蒋璆,宋磊(20091222-20120817) 张翥(20091222-20130302) 陈逊(20130302-20150626) 李冠宇(20130408-20140423) 谢振东(20150302-20160921) 蒋璆(20150616-至今),否,混合型基金,灵活配置型基金,1739062341.44,13.605479452055,40.58,79.573356705078
11051,040016.OF,华安行业轮动混合,饶晓鹏,沈雪峰(20100511-20121015) 吴丰树(20121015-20180706) 陈媛(20180611-20190830) 饶晓鹏(20181112-至今),否,混合型基金,偏股混合型基金,538217600.87,13.221917808219,13.39,92.420886417011
